0.859710,0.741767,3.951629,-0.875541,0.708356,2.128682,1.882600,0.106978,2.776209,0.712282,-0.246717,0.012479,
1.124574,-0.143704,4.448157,-0.817808,0.605167,1.607723,1.874298,1.194723,1.933895,1.072987,-0.254728,-0.131598,
1.430781,-0.651613,4.388754,-0.335606,0.662078,1.372710,1.614853,1.473871,1.769827,1.219679,-0.348117,-0.173294,
1.615535,-0.961660,4.579352,-0.821921,1.122726,1.678905,1.029245,1.406478,2.481151,0.763682,-0.550171,-0.036869,
1.882877,-1.006289,3.868329,-0.242867,1.258495,1.534860,1.341011,1.091406,2.653735,0.629683,-0.669619,-0.002500,
2.173820,-0.918186,2.718120,0.867165,1.141301,1.190622,1.764739,1.317845,2.230430,0.700505,-0.598155,-0.110537,
2.729144,-0.493435,1.018175,2.370017,0.971064,0.815985,2.050214,0.929929,2.898963,-0.014379,-0.493874,-0.092392,
3.400512,-0.324023,-0.418306,2.524778,1.395719,1.281650,2.008860,0.740025,3.104202,-0.565848,-0.303573,-0.120197,
3.746357,-0.092515,-0.419904,1.039613,3.353614,0.409617,1.743668,1.618276,2.445176,-0.260190,-0.535052,-0.086577,
4.139349,-0.359081,-0.568247,0.115979,4.490564,-0.008990,1.789837,1.709516,2.300691,0.027879,-0.712478,-0.044689,
4.066795,-0.232734,-0.619540,0.419784,3.947825,0.289098,1.742526,1.612273,2.572830,-0.202730,-0.647151,-0.072251,
4.445908,-0.478023,-1.384566,1.669061,4.145363,-0.596470,2.040699,1.713971,2.335118,0.022806,-0.687128,-0.071035,
4.961768,-0.401029,-2.327709,3.006458,4.735007,-1.434566,1.879908,1.864494,2.497783,-0.047625,-0.781433,-0.056302,
5.518895,-0.279600,-2.644851,3.413424,5.026840,-1.340105,1.861408,1.867691,2.662461,-0.151738,-0.813778,-0.066559,
5.666363,-0.743865,-2.459062,3.251704,4.964163,-1.126554,1.686502,2.126972,2.476524,-0.084628,-0.821614,-0.069757,
5.411122,-0.499986,-2.681762,3.464099,5.364966,-1.587114,1.867118,2.022260,2.693489,-0.114113,-0.899571,-0.034264,
6.018850,-0.544414,-2.814473,3.435509,5.924507,-1.702022,2.003448,1.710941,2.938227,-0.101584,-0.979747,-0.033623,
5.651212,-0.490672,-3.100022,3.210318,5.864083,-1.372605,2.081045,1.536511,2.812780,-0.074826,-0.893251,-0.033628,
5.726398,-0.512029,-2.962241,3.184483,5.794361,-1.305411,2.098750,1.570444,2.677753,-0.094021,-0.873225,-0.024874,
5.569980,-0.543404,-2.781234,3.164489,5.327052,-0.861801,1.806805,1.865690,2.394929,-0.086450,-0.817164,-0.054697,
6.039908,0.277968,-3.270525,3.665772,5.794399,-0.882171,1.952913,1.316453,2.785862,-0.255316,-0.807747,-0.085774,
5.843249,0.706407,-3.260422,3.416232,5.642397,-0.626158,2.079754,1.221399,2.456969,-0.218894,-0.794148,-0.074465,
6.000799,0.747175,-3.266988,3.341407,5.636492,-0.553997,2.085448,1.069540,2.524228,-0.244373,-0.781390,-0.102870,
6.072256,0.699036,-3.202770,2.887656,5.309330,-0.321594,2.105015,1.004136,2.356935,-0.247093,-0.730531,-0.109391,
7.089418,0.452132,-3.186664,3.444338,5.041186,-0.568012,2.127507,0.867434,2.758307,-0.499544,-0.631095,-0.161496,
6.160632,0.832926,-2.565828,2.781802,4.252398,-0.251450,1.932687,1.282446,2.222509,-0.278390,-0.642916,-0.139930,
6.413285,1.056395,-2.753790,2.673910,4.676958,-0.494545,1.904373,1.090657,2.361221,-0.173173,-0.663887,-0.132039,
6.462398,1.645094,-3.509798,2.772821,5.074790,-0.533818,1.890256,0.692519,2.684653,-0.065033,-0.603294,-0.155962,
6.450791,1.338187,-3.273466,2.839885,4.937921,-0.683435,1.662850,0.761498,2.694232,0.003349,-0.588833,-0.168390,
6.194044,1.409297,-3.066754,1.924753,4.429309,-0.624831,1.475150,0.876050,2.342392,0.334313,-0.521725,-0.139097,
6.429087,1.533491,-3.209689,1.146285,4.652673,-0.394406,1.519855,0.769225,2.020332,0.551061,-0.506028,-0.104817,
6.223042,2.933402,-3.282297,0.692436,4.068786,-0.365243,1.932338,0.699886,1.770083,0.457014,-0.508629,-0.031017,
5.708117,3.562373,-2.390941,0.790211,2.664376,0.112340,1.736803,0.678254,1.729971,0.154058,-0.103017,-0.082840,
6.297583,5.070130,-3.401350,1.822339,1.649874,0.470559,2.077387,0.351185,1.722773,0.055891,0.270865,-0.043972,
5.919465,5.001607,-1.007509,0.726455,1.468077,1.185676,2.498672,0.260887,1.137666,0.328415,0.351046,0.010139,
5.857474,4.504124,-0.085581,-0.223173,1.043655,1.503765,2.833533,0.476574,0.955754,0.269452,0.236742,0.052888,
5.671333,3.392666,-0.001512,-0.398268,1.451119,0.624196,1.952845,1.034681,1.807259,0.206871,0.217314,0.019451,
6.732157,2.719809,0.707383,-1.564248,1.747847,-0.085037,1.584134,-0.058857,3.341537,0.531647,-0.203829,0.094247,
6.647556,2.868375,0.548215,-1.546643,2.039725,-0.705310,1.830776,0.376390,3.023001,0.507217,-0.227580,0.097744,
6.115713,3.435715,0.193991,-0.481350,2.304592,-0.770417,1.725750,0.706191,2.614822,0.133055,-0.052321,0.013042,
5.445019,4.357951,-0.041567,0.850524,1.469650,0.154786,1.668100,0.936973,2.177326,-0.151936,0.189709,-0.103354,
5.802936,6.015739,-2.020371,1.638549,2.367335,-0.797847,2.134206,0.417158,2.336276,-0.016894,-0.142573,-0.105342,
5.956379,5.814434,-1.080432,0.454788,2.119175,-0.491300,3.032786,0.284645,1.747512,-0.080530,-0.062625,-0.039503,
5.660284,5.460300,0.293561,-0.415695,1.334934,0.512581,3.675007,0.454690,1.114776,-0.064168,-0.153949,-0.008988,
5.731555,6.176716,-0.206252,-0.783359,1.762465,0.647628,3.939187,0.530760,1.003279,-0.119703,-0.263330,0.020436,
6.016545,6.443348,-0.985347,-0.744337,2.816270,0.284962,3.529031,0.199592,0.810218,-0.256099,-0.321936,0.013070,
5.543203,5.098367,-0.623972,0.490119,3.390421,-0.033498,2.793492,0.439478,0.805147,-0.398580,-0.414016,-0.007421,
5.235183,4.474997,-0.538741,1.476537,3.896132,0.666765,2.279365,0.762342,0.872321,-0.663447,-0.411686,-0.066476,
5.691329,5.406187,-1.658196,2.387038,4.555327,0.379681,1.706723,-0.120377,1.064846,-0.720962,-0.598610,-0.114943,
6.018588,5.159920,-2.252083,3.045664,4.584053,0.583069,1.357157,-0.820613,1.162900,-0.729155,-0.423677,-0.134310,
5.817245,4.062916,-1.214897,3.256130,4.615209,0.759987,0.483909,-1.237594,1.101615,-0.587232,-0.093973,-0.174135,
6.183023,4.086641,-1.686239,3.885326,4.895310,0.226790,0.167617,-1.717282,1.049907,-0.495950,-0.104238,-0.154297,
6.378396,3.279037,-1.326338,4.979130,4.753525,-0.649599,-0.615962,-1.812301,1.162300,-0.494769,-0.043220,-0.147122,
7.164659,2.874709,-1.812676,5.564117,4.271461,-0.811473,-0.850875,-1.681530,1.323730,-0.736519,0.087188,-0.164714,
6.398321,3.231880,-1.222570,4.499301,3.702228,-0.412710,-0.457371,-1.691179,0.840214,-0.978297,-0.081692,-0.149351,
5.953907,3.718665,-1.121471,4.274046,3.655063,-0.285725,-0.733298,-1.868428,0.826030,-1.040162,-0.112441,-0.205231,
5.456136,3.838897,-0.389877,3.947687,4.329020,-0.109223,-0.381113,-1.831439,0.878963,-0.977262,-0.129408,-0.209149,
5.891884,4.910567,-1.788723,5.411146,5.093825,0.170976,0.052900,-1.864465,1.221652,-0.737469,-0.122184,-0.213359,
5.222265,5.118669,-0.402634,4.742225,4.849707,0.743576,0.237377,-1.414326,0.889432,-0.854355,-0.055908,-0.249059,
5.000313,6.038279,-0.686185,4.818727,4.616219,0.857062,0.845921,-1.557052,0.467833,-1.130378,-0.041102,-0.207317,
4.673101,5.378341,0.817007,3.891077,3.731807,0.943863,1.154681,-1.568808,-0.111142,-1.384171,0.131081,-0.175091,
5.301900,6.193248,-0.598382,4.439906,4.079162,0.536939,1.150798,-1.821394,0.221384,-1.438147,-0.075015,-0.182287,
5.133413,6.063182,0.505838,4.257887,3.653817,1.084299,1.388168,-1.562004,0.013183,-1.336185,0.072610,-0.183903,
5.607621,6.707452,-0.571386,4.786765,3.704129,1.339288,1.373907,-1.327465,0.227600,-1.324535,-0.012190,-0.191230,
4.722285,6.460334,1.136940,4.079027,2.986593,1.364895,1.810347,-1.579736,-0.078599,-1.221116,0.138681,-0.164154,
5.097758,7.656008,0.501320,4.104577,2.592337,1.776133,1.707496,-1.932020,-0.121137,-1.227858,0.181556,-0.150245,
4.810798,6.430809,2.016491,3.479303,2.134367,2.232765,1.788362,-1.901900,-0.097191,-1.248146,0.132654,-0.171245,
5.067301,7.898378,1.085423,3.916893,1.605410,2.920502,1.951145,-2.187578,-0.352472,-1.266648,0.156126,-0.124183,
4.488596,6.048696,2.704698,4.039909,2.185281,1.281625,0.907263,-1.758903,0.134433,-1.083451,0.051835,-0.212774,
5.260465,6.449964,2.485798,5.285384,2.771212,0.296179,-0.048415,-2.029990,0.505248,-0.946350,-0.049593,-0.269070,
4.657916,5.199767,2.734954,4.972765,2.970109,0.651525,-0.299758,-1.293708,0.642723,-1.005520,-0.077105,-0.234022,
4.283992,5.480734,1.685070,7.518281,3.347919,-0.131474,-0.136610,-1.146011,1.374401,-0.659796,-0.076466,-0.271108,
3.888451,4.475165,2.238681,7.741849,3.371753,0.030168,0.275901,-0.788437,1.388461,-0.503651,0.043690,-0.241412,
5.026316,4.769428,1.615715,9.722304,2.590868,-1.608682,0.507462,-0.191415,0.704709,-1.074717,0.223281,-0.197825,
4.417766,3.960407,3.043127,7.717523,2.457580,-1.233879,1.472487,-0.223981,0.278542,-1.233219,0.210995,-0.109179,
4.867736,4.780676,4.628764,6.407141,2.076490,-1.207749,2.191647,0.100382,0.309026,-1.133292,0.261606,0.011180,
4.326555,4.486714,4.575690,3.883745,3.090656,1.962103,1.146402,0.364876,0.054980,0.080319,0.107880,-0.008716,
4.644732,4.998306,5.097102,4.148201,3.432410,2.061604,0.879058,0.538377,0.079042,0.169230,-0.007643,-0.019067,
4.259501,4.465117,4.489670,3.912361,3.166082,2.045337,1.112838,0.442910,0.130460,0.080738,0.117684,-0.008936,
4.463655,4.691902,4.765911,4.262488,3.516344,2.419011,1.459288,0.775923,0.483937,0.258896,0.116551,0.004009,
4.241779,4.377930,4.471178,4.133684,3.434611,2.560597,1.694488,0.967355,0.553908,0.338027,0.240477,0.037538,
5.001508,5.298797,5.928487,4.053644,3.089625,2.763381,3.060223,0.943432,0.593240,0.170834,0.225387,0.008197,
4.484870,4.896006,5.224170,4.265143,3.694886,2.727330,2.317943,0.711168,0.386893,0.065051,0.280347,0.009890,
4.009281,4.068676,4.212215,3.751939,3.220785,2.460329,1.706136,0.981870,0.485657,0.326871,0.298229,0.051976,
4.097925,4.128732,4.330949,3.633392,3.053969,2.450193,1.603648,1.037491,0.414747,0.227712,0.169486,0.015862,
4.605268,4.966629,5.567917,3.545358,2.559631,2.570269,2.421552,0.836849,0.430260,0.230747,0.125399,-0.012521,
4.171718,4.534754,5.368948,3.955562,3.289946,2.509721,2.468405,0.275746,0.295179,0.505265,0.057528,-0.007852,
4.078381,4.017063,5.042103,4.410258,3.192721,2.599961,2.492282,0.644481,0.039395,0.600476,0.273203,0.001663,
3.885043,3.627796,4.900233,4.551783,3.288411,3.120270,2.666787,0.600709,0.213764,0.671626,0.440706,0.023779,
3.720731,3.531092,5.519555,5.055173,3.289445,3.779536,2.989756,-0.294634,0.236466,0.890876,0.411223,-0.061653,
3.434264,3.096106,4.565268,3.903961,2.793041,2.773830,2.708242,0.400872,0.248899,0.896801,0.128880,0.002824,
3.196967,2.966432,3.552981,3.022468,2.801707,2.357205,2.149852,0.807888,0.432410,0.440856,-0.005951,0.033297,
3.052450,3.090330,3.772978,2.859904,3.707230,2.448805,2.655486,0.304967,1.123785,0.164136,0.127030,0.089276,
3.261901,2.605684,3.179039,2.789364,3.656224,2.794006,2.462106,0.210217,1.192638,0.875923,-0.232686,0.084571,
3.669891,1.881375,3.029808,2.305094,3.180518,2.718011,2.387630,0.320136,0.968490,0.963252,-0.250939,0.033903,
3.494673,2.314541,2.621661,1.467941,2.453088,1.899754,1.704041,1.853127,1.288605,0.562713,-0.087729,0.046170,
3.327103,2.617920,2.659866,1.168292,2.531031,1.395902,1.428118,2.375127,1.430803,0.554595,0.030859,0.051349,
-0.727398,-3.027438,4.972247,-0.953846,-2.095231,2.588235,-1.946097,-2.466693,1.556673,0.308328,-0.410786,0.106594,
-1.394492,-4.152321,5.495951,-0.426924,-1.757773,2.340070,-1.479406,-2.573183,1.569576,0.601109,-0.605528,0.043617,
-2.199316,-3.887076,5.471823,-0.298034,-0.609586,1.701486,-1.032190,-2.522143,1.990903,0.508040,-0.792543,0.067781,
-2.982253,-2.870184,4.733829,-0.053507,-1.467824,1.466281,-0.421216,-1.675444,2.825958,1.024377,-0.688481,0.136509,
-3.384292,-2.599173,4.269009,-0.313762,-1.697834,1.153176,-0.475543,-0.541462,3.272925,0.873628,-0.663286,0.174832,
-3.611630,-2.435987,3.627321,-0.093608,-1.835920,1.129887,-0.184955,0.024850,3.485811,0.461186,-0.584865,0.139885,
-3.623700,-2.543687,3.533032,-0.417234,-1.594761,0.968926,0.844912,-0.023943,3.668528,0.313859,-0.644261,0.153421,
-3.111196,-2.528668,2.517606,-1.038237,-0.880577,1.655869,1.630764,0.588650,2.997900,-0.016376,-0.638116,0.048674,
-2.716719,-1.631246,1.899696,-1.522654,-1.305294,2.079304,2.167992,0.606808,2.001330,-0.418664,-0.505739,-0.044340,
-2.942264,-1.678414,2.002030,-2.244690,-1.740633,1.378798,2.138788,0.229650,1.689223,-0.802609,-0.385448,-0.089009,
-3.085178,-1.779025,1.934818,-2.723622,-1.801954,1.074140,2.055229,0.256573,1.627655,-0.724161,-0.445674,-0.051070,
-3.197160,-1.561829,1.459153,-3.819790,-2.567028,1.543924,1.899618,-0.058866,1.283723,-0.629274,-0.487868,-0.011239,
-3.161072,-1.820429,1.786199,-3.543758,-3.146790,1.502581,2.172879,-0.656446,1.126100,-0.587561,-0.286737,-0.048964,
-3.597779,-2.097918,2.177817,-1.970141,-2.561962,1.895253,1.601481,-0.814747,1.999007,-0.491035,-0.225625,-0.024839,
-4.040473,-1.875396,1.961853,-1.290572,-2.374219,2.343720,0.872227,-0.029287,2.536836,-0.673989,-0.221663,-0.049074,
-4.284873,-1.695712,2.558857,-1.100905,-1.730145,2.104865,0.446260,0.358538,2.663481,-0.415596,-0.200995,-0.012141,
-4.245581,-0.920754,3.385811,-1.733357,-1.720504,2.056104,-0.029930,-0.534279,2.253153,0.001106,-0.107620,0.049529,
-4.206714,-0.211235,3.938784,-1.461976,-1.309873,1.200781,-0.009727,-1.335863,1.631252,0.114923,-0.154015,0.119015,
-4.249492,-0.912862,4.070792,-0.911446,-1.054075,1.127955,0.440611,-1.740960,1.830377,0.005935,-0.251065,0.138529,
-4.241922,-1.292565,3.875521,-0.592495,-1.463648,1.125225,1.198155,-2.009578,2.099651,-0.017127,-0.254241,0.145045,
-4.638742,-0.989708,4.441122,0.182100,-0.537279,0.411915,0.647532,-1.868041,1.313315,-0.047699,-0.423822,0.153412,
-5.603097,-0.832182,4.905406,1.390866,0.341513,0.871221,0.043230,-0.918521,1.639627,-0.221396,-0.467116,0.160474,
-5.834069,-1.082509,5.672848,2.328392,0.953364,1.236477,0.440679,-0.795538,2.172168,-0.119721,-0.501313,0.184616,
-4.833615,-1.020134,5.370557,1.006400,-0.848678,1.038833,1.005065,-1.392135,1.794260,-0.204280,-0.207157,0.157447,
-4.420400,-1.233603,4.871448,0.194303,-1.937995,0.208736,0.985565,-1.544146,1.619280,-0.289887,0.022495,0.071109,
-3.922467,-0.864477,4.379176,-0.652010,-1.185025,0.531438,1.243425,-0.708400,2.352225,-0.225745,0.021297,0.147568,
-3.447438,0.153557,3.516951,-0.639939,0.002104,0.891938,1.407491,0.002124,1.709224,0.032428,-0.161590,0.181570,
-2.636704,1.185442,3.324031,0.168710,1.276708,1.706193,1.238383,0.650852,1.726614,-0.521631,-0.015385,0.158949,
-1.638162,1.035663,4.917504,-0.218447,0.130273,3.156349,2.654041,0.927023,2.417264,-0.436931,0.174630,0.067703,
-0.778152,1.112195,4.652977,0.032321,-0.510675,2.843575,2.942219,0.958674,2.828062,0.069028,0.143996,-0.034339,
0.412372,1.915037,3.729137,-0.126161,0.140925,3.139500,2.069492,0.196452,2.667429,0.081193,0.132280,0.045166,
1.659509,1.483219,1.804668,-0.586590,1.438901,2.975330,1.506511,1.006661,2.605647,0.251531,-0.230826,0.036306,
2.607249,0.418509,1.354735,-0.345421,2.219338,2.007049,1.318140,1.097697,2.657530,0.214640,-0.324602,-0.037391,
3.435715,-0.520944,0.462251,-0.126590,3.173438,1.113785,1.458256,0.875158,2.552350,0.033129,-0.397179,-0.029138,
3.606567,-0.568095,0.002441,1.443717,1.244282,1.900125,1.843116,0.293378,2.599661,-0.219982,-0.404087,-0.099078,
4.137403,-0.500881,0.087160,1.244849,1.209472,1.625141,2.284323,0.343073,2.630710,-0.307794,-0.484380,-0.051781,
4.872180,-0.951574,0.630371,1.256214,2.315063,0.026471,2.714762,0.411166,2.340342,0.301861,-0.794879,0.001560,
5.567564,-0.647207,0.949588,2.397569,2.621173,-1.276771,3.361361,1.033912,1.703005,0.402310,-0.699179,-0.010990,
5.428793,0.130594,0.795563,3.226598,2.924205,-0.768157,2.985289,1.550885,1.816231,0.143155,-0.622545,-0.104109,
5.502657,0.480858,1.056105,2.673729,3.256033,-0.021001,3.104834,1.245592,1.872414,0.080602,-0.774538,-0.091641,
6.113277,0.148770,0.201627,2.006371,3.627698,0.188069,2.873095,1.010479,1.636431,0.181162,-0.725477,-0.091351,
6.590333,-0.152600,-1.190011,2.370961,4.524569,-0.289652,2.249301,1.654987,1.723975,0.064140,-0.686605,-0.071268,
6.142763,0.176878,-2.214737,2.679214,4.966260,-0.060094,1.989823,1.628816,2.015226,0.029129,-0.656702,-0.071836,
6.259247,-0.399387,-2.495032,2.844706,5.358012,-0.739455,2.069385,1.593471,2.359829,0.040278,-0.712725,-0.037948,
6.546083,-0.812811,-2.758820,2.924274,6.019701,-1.140438,2.077114,1.577695,2.685753,0.192580,-0.816843,-0.008202,
6.238298,-0.906518,-2.734226,2.918286,6.158367,-1.295591,2.042094,1.625709,2.732028,0.266604,-0.848088,0.006770,
6.295592,-0.975663,-2.875414,3.076570,6.361689,-1.365851,1.978360,1.508195,2.815807,0.221189,-0.898306,0.000224,
6.726355,-1.090676,-3.025231,3.144170,6.363682,-1.515776,2.043979,1.378577,2.900251,0.143048,-0.916148,-0.003252,
6.995110,-1.284201,-3.253094,2.985877,6.251993,-1.599223,2.012921,1.301579,2.856665,0.089539,-0.957903,-0.024516,
6.656136,-1.193976,-3.329355,2.684125,5.751069,-1.168710,2.051912,1.187212,2.612714,-0.006058,-0.859684,-0.069735,
7.829024,-1.399285,-3.954295,2.219250,5.690201,-1.615416,2.274638,1.360041,2.778565,-0.003951,-0.941857,-0.030932,
7.764928,-1.274061,-3.918259,1.875637,5.510540,-1.411232,2.377157,1.284172,2.657477,0.067340,-0.909879,-0.047602,
6.909373,-0.641971,-3.558503,1.739594,5.020581,-0.492530,2.272018,1.112796,2.400470,0.002067,-0.723487,-0.093817,
7.894911,-1.026557,-4.087682,1.582745,5.022005,-1.049543,2.429132,1.274139,2.602027,0.013590,-0.801727,-0.078729,
8.806409,-0.991608,-4.859264,1.195476,5.319080,-1.420791,2.203317,1.249979,2.996522,0.189220,-0.884503,-0.079357,
7.310251,0.045873,-3.701701,0.960721,4.897071,-0.235494,2.365569,0.936045,2.317502,0.228045,-0.611584,-0.086782,
6.936011,0.486043,-3.522492,0.606612,4.873920,-0.188890,2.535079,0.977180,2.214108,0.254705,-0.623355,-0.056391,
6.799114,2.027752,-3.767862,0.008728,4.649362,-0.312260,3.246811,1.294738,2.169298,0.179499,-0.720552,0.040210,
6.216858,2.456055,-3.112061,-0.742933,3.447145,-0.776367,3.571498,1.858018,2.476187,0.194648,-0.578763,0.061202,
6.078739,2.309444,-2.041944,-0.904372,2.806890,-0.552781,3.037420,1.995006,3.028001,0.350483,-0.316416,-0.005089,
7.828631,3.110167,-2.699084,-0.146816,2.415083,-0.716732,3.139211,1.486437,2.753848,0.241609,-0.203929,-0.009698,
7.039759,3.264874,-1.418787,-0.791331,1.330900,0.195096,3.160277,1.262959,2.147488,0.198669,-0.014063,-0.022588,
6.129916,3.823167,-0.269863,-1.612876,-0.099129,1.019035,3.427353,1.477959,1.669740,0.003953,0.046565,0.010052,
6.961508,4.972821,-0.203795,-2.195287,-1.128330,2.136005,3.872107,0.346977,2.249946,-0.471552,0.133093,0.009753,
6.577805,4.718230,-0.886809,-1.309377,-0.099206,1.775171,3.728805,0.559328,1.489060,-0.557070,0.116931,-0.023845,
5.870082,4.480269,-1.342841,-0.571151,0.560425,0.625224,3.108422,0.737882,1.429136,-0.514016,0.112973,-0.037789,
5.908684,5.241937,-3.059004,0.260035,1.696296,-0.312991,2.728851,0.347631,1.560945,-0.372749,-0.086341,0.020665,
6.084435,5.251303,-3.084570,0.146403,2.166086,-0.497978,2.627551,0.287358,1.350405,-0.201009,-0.321381,0.053235,
5.766251,5.071131,-2.053780,0.052657,2.864841,-0.947150,2.648781,0.161794,1.242369,-0.299288,-0.459145,0.029788,
5.628726,4.652134,-0.759539,-0.146983,2.871159,-0.602784,2.951710,0.348656,0.994893,-0.472080,-0.406112,0.007770,
6.474613,5.230234,-1.733080,0.660168,3.561457,-0.519544,2.161435,-0.067694,1.166901,-0.288657,-0.568206,-0.047437,
6.587270,5.164091,-1.477152,1.418727,3.466140,-0.137444,1.887361,-0.145277,1.291958,-0.597508,-0.449145,-0.108596,
6.095277,4.474754,-0.045133,1.406882,2.952616,0.183928,1.573095,0.202714,1.318926,-0.992817,-0.303122,-0.114953,
6.432212,4.782428,-0.678563,2.026578,2.933445,-0.039445,1.660565,0.017345,1.378661,-1.002933,-0.344504,-0.138814,
6.612878,5.027430,-1.032184,1.907557,3.744863,-0.248693,1.949192,-0.624504,1.410736,-0.786738,-0.335776,-0.114399,
6.265198,4.893434,-0.916167,2.483568,4.336118,-0.111988,1.675389,-0.810280,1.596441,-0.742908,-0.297089,-0.149491,
5.830964,4.200184,0.117328,2.662351,4.593071,0.340629,1.192386,-0.855999,1.697624,-0.669255,-0.175023,-0.161533,
7.335196,4.880447,-1.617645,3.379101,4.719885,0.129236,1.491463,-0.994009,1.686283,-0.710687,-0.289910,-0.164057,
6.911420,3.817827,0.219880,2.705577,4.128425,0.868469,1.197753,-0.654341,1.426426,-0.661946,-0.404624,-0.180047,
